10:24:34 13-11-2009 | th-0074 | 01 |                  main.c   275 | VTSERVER Start...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 0) ok.
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:50 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:50 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:50 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.comment.width) ok.
10:25:51 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 120) ok.
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:51 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:51 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:52 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.comment.height) ok.
10:25:52 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 26) ok.
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:52 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:53 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:53 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.background) ok.
10:25:53 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #FF0000) ok.
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:53 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:54 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:54 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.foreground) ok.
10:25:54 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:54 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:55 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:55 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:55 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.borderColor) ok.
10:25:55 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:56 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:56 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:56 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.borderVisible) ok.
10:25:57 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne true) ok.
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:57 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:57 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:58 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.border) ok.
10:25:58 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne solid1) ok.
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:58 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:58 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:59 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.font) ok.
10:25:59 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne Tahoma#11#false#false) ok.
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:59 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663952...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:00 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:00 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.height) ok.
10:26:00 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 26) ok.
10:26:00 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:01 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:01 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.horizontalAlignment) ok.
10:26:01 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:01 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 0) ok.
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:02 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:02 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:02 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.horizontalTextPosition) ok.
10:26:03 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 0) ok.
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:03 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:03 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:03 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.iconVisible) ok.
10:26:04 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne false) ok.
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:04 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:04 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:05 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.shape) ok.
10:26:05 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne bumpRectangle) ok.
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663952...
10:26:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.shapeVisible) ok.
10:26:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne true) ok.
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.textVisible) ok.
10:26:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne true) ok.
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.verticalAlignment) ok.
10:26:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 0) ok.
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:26:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:26:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.xlink.verticalTextPosition) ok.
10:26:10 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:26:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:26:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 0) ok.
